X,Y,OBJECTID,Sign_Type,Size_,Supplement,Sign_Post,Year_Insta,Category,Notes,MUTCD,Ownership,FACILITYID,Schools,Location_Adjusted,Replacement_Zone,Sign_Text,Set_ID,FieldVerifiedDate,GlobalID
-9824135.71362911,4882836.75648471,11362,One Way Right,"12"" X 36""", ,Punched Telespar,2015,Regulatory,back to back,R6-1R,Champaign,12432,,AERIAL,A,,8514,,{C8C1FFE7-3EAA-4F53-87DB-A46DBCEDA951}
-9823772.8995755,4882865.10796358,11363,One Way Right,"12"" X 36""", ,Streetlight, ,Regulatory, ,R6-1R,Champaign,12433,,AERIAL,A,,8580,,{3567ECFA-AF7B-4B30-B093-23BB5BB92582}
-9823966.15504726,4882872.23471628,11364,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,12434,,AERIAL,A,,8581,,{119BA94A-15F9-4AC0-BC37-99462DEC5B92}
-9823966.15504726,4882872.23471628,11365,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,12435,,AERIAL,A,,8581,,{2CC012DF-D8EE-4E3F-9BA9-9E6A80B34D48}
-9824150.64654602,4882874.07966608,11366,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,12436,,AERIAL,A,,8582,,{6E5DD82B-E2C4-439B-A6F1-A50414150AC0}
-9824150.64654602,4882874.07966608,11367,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,12437,,AERIAL,A,,8582,,{0AC97E60-EECA-45A0-BF6A-FE48B31B30E8}
-9824429.82512446,4882875.40416923,11368,One Way Right,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1R,Champaign,12438,,AERIAL,A,,8583,,{2EC0C40B-6A2D-4335-872B-998CB894B4B7}
-9824429.82512446,4882875.40416923,11369,One Way Left,"12"" X 36""", ,Punched Telespar, ,Regulatory,back to back,R6-1L,Champaign,12439,,AERIAL,A,,8583,,{953CCF30-D628-431C-A172-9CA67B77ACD7}
-9823514.14166887,4883134.46316276,11370,Public Parking Ahead,"30"" X 36""", ,Streetlight, ,Parking, ,N/A,Champaign,12444,,AERIAL,K,,8377,,{95DB2F21-75A4-4C49-BFDB-027B6CFEF8EF}
-9823601.40085797,4883076.29553014,11371,Bikes May Use Full Lane,"30"" X 30""", ,Streetlight, ,Regulatory, ,R4-11,Champaign,12445,,AERIAL,K,,8584,,{6F842702-7229-4BDA-83FA-E6ABA99BEA67}
-9823600.60920448,4882909.47583354,11372,Bike Lane Begins,"24"" X 24""",,Streetlight, ,Regulatory, ,R3-17,Champaign,12446,,AERIAL,K,,8585,,{1053ECF7-6F11-44C5-A9FD-24B7AC04D24A}
-9823582.35298209,4882838.86141249,11373,No Turn on Red,"24"" X 24""", ,Traffic Signal Standard,2015,Regulatory, ,R10-11,Champaign,12447,,AERIAL,K,,8586,,{7DF63FB2-3482-424F-A882-52ACD50D4924}
-9823474.53524123,4883260.70346901,11374,Springer Center Patron Parking Only this row 7am-9pm,"12"" X 18""", ,Punched Telespar, ,Parking,,N/A,Champaign,12448,,AERIAL,K,,8587,,{57FB4857-B42D-4C7C-860C-BD66CEB16904}
-9823473.99565962,4883218.74938883,11375,Springer Center Patron Parking Only this row 7am-9pm,"12"" X 18""", ,Punched Telespar, ,Parking,,N/A,Champaign,12449,,AERIAL,K,,8588,,{8885BDA5-6289-4457-A13F-216A6051F96F}
-9823450.29115701,4883227.4708644,11376,Springer Center Patron Parking Only this row 7am-9pm,"24"" X 30""", ,Streetlight, ,Parking,,N/A,Champaign,12452,,AERIAL,K,,8589,,{53615332-82DA-4FBC-9C1C-2EE0CCDDDE32}
-9823450.30997199,4883258.40455399,11377,Springer Center Patron Parking Only this row 7am-9pm,"24"" X 30""", ,Streetlight, ,Parking,,N/A,Champaign,12453,,AERIAL,K,,8590,,{C679421A-0AE1-4F6C-BF5C-A00400F73624}
-9821960.00200178,4882836.85818165,11378,Welcome to University District Vehicles Yield to Peds,"48"" X 30""", ,Punched Telespar, ,Guide,,N/A,Champaign,12459,,AERIAL,J,,8229,,{1216C3FA-A043-4F4B-AF22-68C3AA07D477}
-9822625.52525144,4882874.96127481,11379,Historical Marker,"18"" X 24""", ,Streetlight, ,Custom,,N/A,Champaign,12461,,AERIAL,J,,8592,,{9DFFFA16-CCCB-43E3-A48B-C04F3F76AFFD}
-9821613.19653502,4882886.40554643,11380,IL-45,"24"" X 24""", ,Wooden Post, ,Guide, ,M1-I100,IDOT,12462,,AERIAL,J,,8593,,{01800B1D-D76A-4DF7-B0CA-E343C88B9E9F}
-9821613.19653502,4882886.40554643,11381,IL-150,"24"" X 30""",left arrow,Wooden Post, ,Guide, ,M1-I100,IDOT,12463,,AERIAL,J,,8593,,{C814353B-3FB2-4B82-98EE-43BC6D58D3A2}
-9821618.71723666,4882849.77380155,11382,Love the Land of Lincoln,"36"" X 30""", ,Traffic Signal Mast Arm, ,Custom, ,N/A,IDOT,12464,,AERIAL,J,,8594,,{D7BC28E5-8EC2-4D7E-81E9-E23D47ACC46F}
-9821616.41049944,4882803.55093882,11383,IL-45,"24"" X 24""", ,U-Channel, ,Guide,,M1-I100,IDOT,12465,,AERIAL,J,,8595,,{DE8950D1-64BE-4701-9CF8-993BDEC0AB0A}
-9821616.41049944,4882803.55093882,11384,IL-150,"24"" X 30""", ,U-Channel, ,Guide,,M1-I100,IDOT,12466,,AERIAL,J,,8595,,{4449A5C1-9FEE-47BB-AC4C-42378DE4C85D}
-9821616.32222188,4882790.02272652,11385,Welcome to University District Vehicles Yield to Peds,"48"" X 30""", ,Punched Telespar, ,Guide, ,N/A,U of I,12467,,AERIAL,J,,8246,,{86DF89A2-6622-42C5-8237-5CF66B82EBB3}
-9821614.80731673,4882630.69570645,11386,2 hr Parking Time Limit,"12"" X 18""", ,Streetlight, ,Parking, ,R7-108,Champaign,12469,,AERIAL,J,,8381,,{635A0224-08A8-4D33-80A2-4064C55CCA51}
-9821592.46255007,4882747.70559543,11387,Hospital,"24"" X 24""",carle and provena with arows,Wooden Post, ,Guide, ,D9-2,IDOT,12476,,AERIAL,J,,8597,,{403A2CF1-1FAC-437B-AA83-45DA3E9E8483}
-9821777.22253679,4882817.55413985,11388,Welcome to University District Vehicles Yield to Peds,"48"" X 30""", ,Unpunched Telespar, ,Guide, ,N/A,U of I,12479,,AERIAL,J,,8433,,{BEB174BF-A420-4257-AF2A-ED90718BA50E}
-9822095.30462233,4882851.21237481,11389,Push Button to Cross,"8"" X 12""", ,Traffic Signal Mast Arm, ,Regulatory,sticker,R10-3,Champaign,12480,,AERIAL,J,,8598,,{AF7F053C-8304-4A9C-8E32-22C24B97127E}
-9822125.66159993,4882848.28687713,11390,Push Button to Cross,"8"" X 12""", ,Traffic Signal Mast Arm, ,Regulatory,sticker,R10-3,Champaign,12481,,AERIAL,J,,8599,,{606B1D9A-5C67-4EEF-948F-901812733D2C}
-9822151.1154954,4882878.40947136,11391,Push Button to Cross,"8"" X 12""", ,Traffic Signal Mast Arm, ,Regulatory,Sticker,R10-3,Champaign,12482,,AERIAL,J,,8600,,{C11A7BF3-BBA2-4CAF-846E-CBC422186B82}
-9823424.79076285,4883233.38499526,11392,Permit Parking Only this row 7am-5pm mon-fri,"12"" X 18""", ,Punched Telespar, ,Parking,,PPO,Champaign,12483,,AERIAL,K,,8601,,{B6BA1159-C250-4739-80DE-48E753EFA44E}
-9823424.58036146,4883220.02784314,11393,Permit Parking Only this row 7am-5pm mon-fri,"12"" X 18""", ,Punched Telespar, ,Parking,,PPO,Champaign,12484,,AERIAL,K,,8602,,{0A28D0B4-AA59-445D-AF82-09B0AF196013}
-9823423.41838626,4883219.74900895,11394,Parking Randolph Street and Hill,"48"" X 30""",permit only 7am to 5pm m-f,Black Telespar, ,Parking,,N/A,Champaign,12485,,AERIAL,K,,8603,,{FE6CDCF2-C5C4-4F33-86FC-D4FD25688F7D}
-9823430.08169923,4883203.21968492,11395,Champaign Park District Employee Parking,"12"" X 18""", ,Building, ,Parking,,N/A,Champaign,12486,,AERIAL,K,,8604,,{7A95779F-82F9-4813-AAF7-B7F432412A68}
-9823432.94084471,4883202.9393386,11396,Champaign Park District Employee Parking,"12"" X 18""", ,Building, ,Parking,,N/A,Champaign,12487,,AERIAL,K,,8605,,{12AE68C4-735A-4A61-B61D-E92D05CEBEE8}
-9823437.07797459,4883202.62446833,11397,Champaign Park District Employee Parking,"12"" X 18""", ,Building, ,Parking,,N/A,Champaign,12488,,AERIAL,K,,8606,,{5A7DC1CB-A58E-4EF6-9AE9-E9D1C0DA8AD1}
-9823440.39486959,4883202.70851979,11398,Champaign Park District Employee Parking,"12"" X 18""", ,Building, ,Parking,,N/A,Champaign,12489,,AERIAL,K,,8607,,{7A51C834-282E-43BD-A280-A8482CF91B73}
-9823445.34562222,4883202.74161752,11399,Champaign Park District Employee Parking,"12"" X 18""", ,Building, ,Parking,,N/A,Champaign,12490,,AERIAL,K,,8608,,{D7DAC798-DD85-41E6-8478-FDDB7060B12D}
-9823601.9925355,4883343.82076008,11400,Public Parking Arrow Left,"30"" X 36""", ,Streetlight, ,Parking, ,N/A,Champaign,12492,,AERIAL,K,,8571,,{6A23C503-04AE-426F-95AE-E3C02E4DB064}
-9823602.44672711,4883311.71898465,11401,Bikes May Use Full Lane,"30"" X 30""", ,Punched Telespar, ,Regulatory, ,R4-11,Champaign,12493,,AERIAL,K,,8464,,{DE498BF9-EEAB-42F4-B2D5-C74CEA36FE93}
-9823601.91219269,4883261.69727667,11402,Truck Route,"24"" X 30""", ,Punched Telespar, ,Regulatory,Custom Sign With Arrow Pointing Ahead,R14-1,Champaign,12494,,AERIAL,K,,8465,,{DEB5F65F-AED6-44EB-B730-EF64357E1111}
-9823601.87715405,4883235.02905404,11403,Bikes May Use Full Lane,"30"" X 30""", ,Streetlight, ,Regulatory, ,R4-11,Champaign,12495,,AERIAL,K,,8466,,{B5FD4ACA-F8C0-491C-ACE4-B85D35D13DB0}
-9823601.87715405,4883235.02905404,11404,Bike Wrong Way,"12"" X 18""", ,Streetlight, ,Regulatory, ,R5-1b,Champaign,12496,,AERIAL,K,,8466,,{EA8370DC-AD99-41B8-99A8-B8A5E14ADEAD}
-9823514.80284842,4882989.13367176,11405,Reserved Parking Handicapped,"12"" X 18""", ,Meter Post, ,Parking,,R7-8,Champaign,12497,,AERIAL,K,,8609,,{235F9CB4-2638-4A4B-93AC-987E2B6482BD}
-9823476.73501297,4882989.3335453,11406,Head In Parking Only,"18"" X 12""", ,Streetlight, ,Parking, ,N/A,Champaign,12498,,AERIAL,K,,8610,,{7243FE9B-525C-47FF-915D-F0F542C3B145}
-9823439.84064639,4883013.52893435,11407,Reserved Parking Handicapped,"12"" X 18""", ,Meter Post, ,Parking,,R7-8,Champaign,12499,,AERIAL,K,,8611,,{C16DCD7A-DD0D-4629-AF9E-1ED04C3E34D1}
-9823600.31802008,4882815.03774107,11408,Bike Lane,"24"" X 18""", ,Punched Telespar,2013,Regulatory, ,R3-17,Champaign,12500,,AERIAL,K,,8473,,{5ADE9C61-CF70-464B-8516-5C7C8ACAB233}
-9823600.31802008,4882815.03774107,11409,Bike Wrong Way,"12"" X 18""", ,Punched Telespar, ,Regulatory, ,R5-1b,Champaign,12501,,AERIAL,K,,8473,,{ADDDD1DA-A002-4DA8-A89F-2166DA40D890}
-9823599.85646801,4882702.89153405,11410,Firetruck Symbol,"30"" X 30""",Ahead,Streetlight, ,Warning, ,W11-8,Champaign,12502,,AERIAL,K,,8612,,{1B3EA412-1ED1-4729-B4EB-48F7E0B5E07A}
-9823598.81785022,4882673.31581638,11411,Bike Lane,"24"" X 18""", ,Streetlight, ,Regulatory, ,R3-17,Champaign,12503,,AERIAL,K,,8475,,{8FD44CC2-4F4E-45BF-9369-D50AADFEACF4}
-9823598.81785022,4882673.31581638,11412,Bike Wrong Way,"12"" X 18""", ,Punched Telespar, ,Regulatory, ,R5-1b,Champaign,12504,,AERIAL,K,,8475,,{C534F88F-070F-48C2-BFDB-01D67574D7A9}
-9823598.93880669,4882591.2821904,11413,Firetruck Symbol,"30"" X 30""", ,Hawk Signal, ,Warning,,W11-8,Champaign,12505,,AERIAL,K,,8373,,{9E86C08F-E436-4EA0-A484-D6474EDA84CE}
-9823598.99810234,4882490.39310513,11414,Bike Lane,"24"" X 18""", ,Streetlight, ,Regulatory, ,R3-17,Champaign,12506,,AERIAL,K,,8478,,{61B637C8-6336-411E-877C-486CA8EB77E1}
-9823598.99810234,4882490.39310513,11415,Bike Wrong Way,"12"" X 18""", ,Streetlight, ,Regulatory, ,R5-1b,Champaign,12507,,AERIAL,K,,8478,,{55232AEF-E325-4377-BFC3-F41496BECE1C}
-9823598.79326927,4882439.23215292,11416,Begin Right Turn Lane Yield to Bikes,"30"" X 36""", ,Streetlight, ,Regulatory, ,R4-4,Champaign,12508,,AERIAL,K,,8479,,{434984F6-C84E-4441-B6B6-1458E1C6FB53}
-9823511.08369348,4882479.87202168,11417,Reserved Parking Fire Dept. Vehicles Only,"24"" X 18""", ,Unpunched Telespar, ,Parking, ,R7-8,Champaign,12509,,AERIAL,K,,8613,,{0B9D00B9-53F9-4581-BA18-A60735CD4211}
-9823579.69458769,4882563.83636847,11418,Firetruck Symbol,"30"" X 30""",Arrow Down Left,Hawk Signal, ,Warning,,W11-8,Champaign,12510,,AERIAL,K,,8614,,{29E8024B-A5DC-49D9-B250-882D06F0F2E5}
-9823582.06340351,4882696.50306565,11419,Firetruck Symbol,"30"" X 30""",Ahead,Punched Telespar, ,Warning, ,W11-8,Champaign,12511,,AERIAL,K,,8499,,{FD6567F1-B28A-4B2F-94CF-9AD5FB77036A}
-9823518.98386374,4882725.36572047,11420,Parking Clark Street and State,"48"" X 30""","permit only 7am-5pm m-f, head in parking only",Punched Telespar,2020,Parking,,N/A,Champaign,12512,,AERIAL,K,,8615,,{88F26565-1120-4F45-AE71-C50AADCBE840}
-9823527.62405236,4882754.94330836,11421,Permit Parking Only Mon-Fri 7am-5pm,"30"" X 36""", ,Streetlight, ,Parking, ,PPO,Champaign,12513,,AERIAL,K,,8616,,{A80D4B3C-E8D7-461B-9339-4A2E0B580BC6}
-9824805.79650642,4882844.70733232,11422,Amtrak,"24"" X 24""","amtrak, arrow ahead",Streetlight, ,Guide, ,I-6,IDOT,12514,,AERIAL,B,,8617,,{E296FE7C-15F4-42D4-A65F-A8AFF0429405}
-9824529.93322227,4882846.84143937,11423,Route Marker,"24"" X 30""", ,U-Channel, ,School,Champaign County map site 78 wilber mansion,N/A,Champaign,12515,,AERIAL,A,,8618,,{2604D430-CB97-489D-8B8E-F3D1B654E2FE}
-9823966.13267403,4882776.09675439,11424,Cell Phone Use Prohibited,"24"" X 18""", ,Streetlight, ,School, ,R2-I110,Champaign,12517,Holy Cross,AERIAL,A,,8620,,{330FD5C6-77CB-419F-9D4D-2C668BB62ABB}
-9823609.09029565,4883152.95159626,11425,School Zone,"30""",Arrow Down Left,Traffic Signal Standard, ,School,,S1-1,Champaign,12529,,AERIAL,K,,8628,,{03289D6B-1B49-4E49-8BE9-B1EC5B99D129}
-9823483.40003571,4883153.10894488,11426,School Zone,"30""",Arrow Down Left,Streetlight, ,School,,S1-1,Champaign,12530,,AERIAL,K,,8375,,{5939F595-C91F-4ABF-B68C-A2A080D73529}
-9823483.40003571,4883153.10894488,11427,School Zone,"30""","ahead, not arrow like other point",Streetlight, ,School,,S1-1,Champaign,12531,,AERIAL,K,,8375,,{60B91655-5596-484E-ADAC-A058DE8C5856}
-9823576.32832422,4883134.17611531,11428,School Zone,"30""",Arrow Down Right,Streetlight, ,School,,S1-1,Champaign,12532,,AERIAL,K,,8629,,{B84898D6-6DB9-4167-BCE0-41BC1FC4C14F}
-9823583.63189457,4883128.38507794,11429,School Zone,"30""",Arrow Down Right,Traffic Signal Standard, ,School,,S1-1,Champaign,12533,,AERIAL,K,,8630,,{6641D25D-070B-4776-A189-A608191EF575}
-9823603.09330728,4883123.4867899,11430,School Zone,"30""",Arrow Down Left,Traffic Signal Standard, ,School,,S1-1,Champaign,12534,,AERIAL,K,,8631,,{A2703537-58BA-4A10-B970-8B46C3420C4E}
-9823600.65734151,4883015.40998039,11431,Pedestrian Crossing,"30""",Arrow Down Left,Streetlight, ,Warning,,W11-2,Champaign,12535,,AERIAL,K,,8556,,{DE76BF84-7B9F-46DA-802A-97FA7B3517CD}
-9823583.47414093,4882984.4550334,11432,Pedestrian Crossing,"30""",Arrow Down Right,Punched Telespar, ,Warning,,W11-2,Champaign,12536,,AERIAL,K,,8632,,{F6414525-3853-4453-85D2-2E0E960A0F58}
-9823601.71274287,4883257.5549477,11433,School Zone,"30""",Ahead,Punched Telespar, ,School,,S1-1,Champaign,12537,,AERIAL,K,,8633,,{BE42BBBF-AEE0-4666-9D39-A127E4AC2093}
-9824581.46106838,4882845.28442751,11434,School Zone,"30""",,Streetlight,2023,School, ,S1-1,Champaign,12538,Central High School,AERIAL,A,,8634,,{E9E49951-E7F3-4565-94D2-1E99621A7964}
-9824412.87180369,4882844.40279754,11435,School Zone,"30""",Arrow Down Left,Streetlight, ,School,,S1-1,Champaign,12539,Central High School,AERIAL,A,,8635,,{9322ED5B-DBF2-4DFE-A81C-5BC835D37942}
-9822114.31534038,4882882.27591607,11436,Push Button to Cross,"4"" X 8""", ,Traffic Signal Mast Arm, ,Regulatory,,R10-3,Champaign,12540,,AERIAL,J,,8636,,{863BEC4B-506A-45C1-82B1-DB5A107E948C}
-9822106.21378949,4882877.86549295,11437,Push Button to Cross,"4"" X 8""", ,Traffic Signal Mast Arm, ,Regulatory,,R10-3,Champaign,12541,,AERIAL,J,,8121,,{1635EEE2-0C4F-47A8-9829-083C7693BE9A}
-9821619.50890354,4882883.27745335,11438,Push Button to Cross,"8"" X 12""", ,Traffic Signal Mast Arm, ,Regulatory, ,R10-3,Champaign,12542,,AERIAL,J,,8637,,{77BDDA71-9442-4BBC-ACA5-30E1EB54C025}
-9821619.50890354,4882883.27745335,11439,Push Button to Cross,"8"" X 12""", ,Traffic Signal Mast Arm, ,Regulatory, ,R10-3,Champaign,12543,,AERIAL,J,,8637,,{ACFB9CAB-11C8-43C2-B909-1ED0DD75A252}
-9821621.76246973,4882855.15208127,11440,Push Button to Cross,"8"" X 12""", ,Traffic Signal Standard, ,Regulatory, ,R10-3,Champaign,12544,,AERIAL,J,,8151,,{D31E1968-B6F2-450E-8FA0-A1DF4057FAA8}
-9821621.76246973,4882855.15208127,11441,Push Button to Cross,"8"" X 12""", ,Traffic Signal Standard, ,Regulatory, ,R10-3,Champaign,12545,,AERIAL,J,,8151,,{9431065B-3890-4AA1-9944-3D6EB8CEC7EA}
-9821579.07198707,4882853.14090505,11442,Push Button to Cross,"8"" X 12""", ,Traffic Signal Standard, ,Regulatory,no ownership sticker,R10-3,Champaign,12546,,AERIAL,J,,8638,,{6526B72B-992F-4D48-89E9-7C3FF5D08F8E}
-9821579.07198707,4882853.14090505,11443,Push Button to Cross,"8"" X 12""", ,Traffic Signal Standard, ,Regulatory,"no ownership sticker, to x wright st",R10-3,Champaign,12547,,AERIAL,J,,8638,,{AE083B26-845A-4A96-99E0-60F2BF127289}
-9821577.6262849,4882885.79108897,11444,Push Button to Cross,"8"" X 12""", ,Push Button Post, ,Regulatory,"no ownership sticker, to x uni, missing SH in PUSH",R10-3,Champaign,12548,,AERIAL,J,,8639,,{4B7E25DD-0539-4184-928C-349896D95167}
-9821577.6262849,4882885.79108897,11445,Push Button to Cross,"8"" X 12""", ,Push Button Post, ,Regulatory,"no ownership sticker, to x wright",R10-3,Champaign,12549,,AERIAL,J,,8639,,{0E09B312-A3C0-4408-B355-666B849CF767}
-9821747.83607941,4883858.04006461,11446,Pedestrian Crossing,"30""",down left arrow,Streetlight,2014,School,,W11-2,Champaign,12550,Booker T Washington,AERIAL,J,,8204,,{FD242D56-80C3-4395-8BCA-AF169EE5DB15}
-9822330.56873195,4882598.4898244,11447,Stop,"30""", ,Punched Telespar,2013,Regulatory, ,R1-1,Champaign,12552,,AERIAL,J,,8640,,{BCF18084-7454-453F-BFBD-194EF6DA2C0B}
-9822308.46044155,4882729.78881586,11448,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,12553,,AERIAL,J,,8641,,{F47B6C32-B5B1-4E1D-A016-F241C804BF32}
-9824156.74965052,4882846.80601751,11449,Pedestrian Crossing,"30""",Arrow Down Left,Streetlight, ,Warning,,W11-2,Champaign,12554,Central High School,AERIAL,A,,8579,,{7730EC42-708F-4324-BEAE-CA2B25B58445}
-9823964.84196853,4882812.84023496,11450,School Zone,"30""",Ahead,Punched Telespar, ,School,,S1-1,Champaign,12555,Holy Cross,AERIAL,A,,8642,,{68A3A617-E6B3-43A8-B68B-61B69D3337BF}
-9823950.61901589,4882805.36155888,11451,End School Zone,"24"" X 30""", ,Streetlight, ,School, ,S5-2,Champaign,12556,Holy Cross,AERIAL,A,,8643,,{3432457A-3386-444A-AD30-4A3B515C3AF3}
-9823782.44920323,4882778.43158851,11452,Pedestrian Crossing,"30""",Ahead,Streetlight, ,Warning, ,W11-2,Champaign,12557,,AERIAL,A,,8644,,{3A364874-7760-4E34-835A-50B98D289630}
-9823882.25275628,4882865.60518886,11453,End School Zone,"24"" X 30""", ,Punched Telespar, ,School, ,S5-2,Champaign,12558,Central High School,AERIAL,A,,8645,,{B637B2C4-0384-4911-952E-87855B139DC4}
-9824059.19981468,4882863.48233485,11454,School Zone Ahead,"30""",Ahead,School Zone Flasher,2023,School,,S1-1,Champaign,12560,Central High School,AERIAL,A,,8524,,{64A90B4A-1D2C-48A4-AFE7-C9F081904BFE}
-9824156.55167745,4882864.56409142,11455,Pedestrian Crossing,"30""",Arrow Down Right,Punched Telespar, ,Warning,,W11-2,Champaign,12561,Central High School,AERIAL,A,,8646,,{B2C39869-E84A-4DBA-B07A-36C3B8BF416E}
-9824579.25006492,4882863.98335165,11456,School Zone,"30""",,Punched Telespar,2023,School,,S1-1,Champaign,12563,Central High School,AERIAL,A,,8529,,{C9AEF0EF-E88C-4F9A-A9B0-6CFD7694B860}
-9824780.51506878,4882846.00235506,11457,30 mph Speed Limit,"24"" X 30""", ,Unpunched Telespar, ,Regulatory, ,R2-1,Champaign,12564,,AERIAL,B,,8509,,{AD6A2E2F-2CC6-430B-8CAF-745B76E1E2A2}
-9824502.17353981,4882847.19921612,11458,20 mph School Speed Limit,"24"" X 48""",Higher Fines,Punched Telespar, ,School, ,S4-I100,Champaign,12565,Central High School,AERIAL,A,,8619,,{785BAE32-AF5B-407B-BA6E-9F898B8E18D5}
-9823966.13267403,4882776.09675439,11459,20 mph School Speed Limit,"24"" X 48""", ,Streetlight, ,School, ,S4-I100,Champaign,12566,Holy Cross,AERIAL,A,,8620,,{A38206B6-9872-44A8-BAF8-F0A24EDC4335}
-9824107.6310116,4882863.32768755,11460,20 mph School Speed Limit,"24"" X 48""",Higher Fines,Streetlight, ,School, ,S4-I100,Champaign,12567,Central High School,AERIAL,A,,8621,,{EA1EDB0F-2725-4E0C-9CAC-F614A285018D}
-9824501.81927243,4882863.55871678,11461,20 mph School Speed Limit,"24"" X 48""",Higher Fines,Punched Telespar, ,School, ,S4-I100,Champaign,12568,Central High School,AERIAL,A,,8622,,{CF118AD5-D7CA-4018-8EEF-A2E3CEC399A1}
-9822336.63591312,4882715.83822123,11462,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,12569,,AERIAL,J,,8648,,{AEE43775-8140-470F-810F-6F6D28F675B8}
-9822314.19825317,4882844.62338393,11463,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,12570,,AERIAL,J,,8185,,{E8177729-280E-4D04-A9C5-2391BF14F4A6}
-9822125.52354597,4882717.32290833,11464,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,12571,,AERIAL,J,,8649,,{237AFF39-417A-47C5-85CF-6A0541289975}
-9821962.30986045,4882884.66113896,11465,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,12572,,AERIAL,J,,8650,,{090DE4C8-4B2E-43EE-9D93-21BD31FC14F3}
-9821776.71362708,4882884.01809839,11466,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,12573,,AERIAL,J,,8651,,{CDF6AE02-0B9B-4FD1-8A49-9E9915619696}
-9821938.07131505,4882731.62810668,11467,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,12574,,AERIAL,J,,8652,,{A0433932-2A12-4035-B5A1-C76CF059FFC6}
-9821968.28499207,4882717.74067527,11468,Stop,"30""", ,Streetlight,2019,Regulatory, ,R1-1,Champaign,12575,,AERIAL,J,,8653,,{DB7C1CBD-4042-4E2B-994C-E7ED5AD0098A}
-9822098.21822917,4882730.00301773,11469,Stop,"30""", ,Punched Telespar,2019,Regulatory,,R1-1,Champaign,12576,,AERIAL,J,,8219,,{A6EF9D90-E191-43DB-A174-04D4FAA2D4BF}
-9821944.57170671,4882848.93789504,11470,Stop,"30""", ,Punched Telespar, ,Regulatory,,R1-1,Champaign,12577,,AERIAL,J,,8654,,{F97909CB-C1B1-40B6-AC37-2D4B947E23A1}
-9821965.57257184,4882440.53012098,11471,Stop,"30""", ,Unpunched Telespar,2017,Regulatory,,R1-1,Champaign,12578,,AERIAL,J,,8655,,{998C106E-110B-45AD-92E8-ED52A055184F}
-9821937.91578215,4882454.23340784,11472,Stop,"30""", ,Punched Telespar,2015,Regulatory, ,R1-1,Champaign,12579,,AERIAL,J,,8656,,{7C83C47F-D201-4D96-81E0-705FFA63D5C4}
-9821620.69174943,4882719.95494547,11473,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,12580,,AERIAL,J,,8657,,{3D979045-E0F9-4484-8734-BBAD825C65F5}
-9821618.48742429,4882581.89673182,11474,Stop,"30""", ,U-Channel, ,Regulatory,,R1-1,IDOT,12581,,AERIAL,J,,8154,,{CAB8BA34-CB4D-4CF3-881B-635C5AAEFA02}
-9821616.55568753,4882442.82502187,11475,Stop,"30""", ,U-Channel, ,Regulatory,,R1-1,IDOT,12582,,AERIAL,J,,8658,,{9C85FEEB-969A-46DF-89E3-7B2B1EE8B3D0}
-9821751.16557877,4882734.49128525,11476,Stop,"30""", ,Punched Telespar, ,Regulatory, ,R1-1,Champaign,12583,,AERIAL,J,,8401,,{BE7B1F9E-7347-4874-8339-934EF6A0D785}
-9821782.82882157,4882715.9943391,11477,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,12584,,AERIAL,J,,8557,,{54A7979C-46DA-4DBA-8E45-06B6413ECDFB}
-9821751.23376278,4882596.33433701,11478,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,12586,,AERIAL,J,,8158,,{4C9B2723-E5F6-4C1A-AA3D-36775F158F86}
-9821752.67305123,4882458.16135602,11479,Stop,"30""", ,Punched Telespar,2012,Regulatory, ,R1-1,Champaign,12587,,AERIAL,J,,8415,,{5B72CCAC-F6D3-4569-9515-3BFDF958A7E6}
-9821788.22025908,4882441.27637389,11480,Stop,"30""", ,Unpunched Telespar, ,Regulatory, ,R1-1,Champaign,12588,,AERIAL,J,,8560,,{0B4E76EB-8009-486F-B482-E9798681C9AC}
-9822171.07024796,4882591.40174532,11481,25 mph Speed Limit University District,"24"" X 30""", ,Streetlight, ,Regulatory,,R2-1,Champaign,12589,,AERIAL,J,,8161,,{8AD1F112-CECD-487D-8751-7330288A0004}
